,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
400,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2006,0.0,Defunciones
401,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2007,0.0,Defunciones
402,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2008,0.0,Defunciones
403,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2009,0.0,Defunciones
404,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2010,0.0,Defunciones
405,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2011,0.0,Defunciones
406,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2012,0.0,Defunciones
407,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2013,0.0,Defunciones
408,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2014,0.0,Defunciones
409,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2015,0.0,Defunciones
410,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2016,0.0,Defunciones
411,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2017,0.0,Defunciones
412,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2018,1.0,Defunciones
413,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2019,0.0,Defunciones
414,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2020,0.0,Defunciones
415,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2021,0.0,Defunciones
416,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,1994,55.0,Defunciones
417,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,1995,53.0,Defunciones
418,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,1996,46.0,Defunciones
419,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,1997,47.0,Defunciones
420,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,1998,41.0,Defunciones
421,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,1999,46.0,Defunciones
422,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2000,41.0,Defunciones
423,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2001,36.0,Defunciones
424,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2002,38.0,Defunciones
425,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2003,27.0,Defunciones
426,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2004,29.0,Defunciones
427,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2005,28.0,Defunciones
428,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2006,31.0,Defunciones
429,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2007,28.0,Defunciones
430,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2008,28.0,Defunciones
431,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2009,18.0,Defunciones
432,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2010,22.0,Defunciones
433,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2011,25.0,Defunciones
434,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2012,26.0,Defunciones
435,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2013,25.0,Defunciones
436,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2014,13.0,Defunciones
437,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2015,16.0,Defunciones
438,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2016,26.0,Defunciones
439,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2017,22.0,Defunciones
440,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2018,18.0,Defunciones
441,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2019,21.0,Defunciones
442,11,Guanajuato,1,Abasolo,1002000034,Defunciones de menores de un año,2020,17.0,Defunciones
443,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,1994,30.0,Defunciones
444,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,1995,32.0,Defunciones
445,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,1996,22.0,Defunciones
446,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,1997,27.0,Defunciones
447,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,1998,21.0,Defunciones
448,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,1999,27.0,Defunciones
449,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2000,23.0,Defunciones
450,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2001,18.0,Defunciones
451,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2002,23.0,Defunciones
452,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2003,14.0,Defunciones
453,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2004,14.0,Defunciones
454,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2005,13.0,Defunciones
455,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2006,19.0,Defunciones
456,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2007,16.0,Defunciones
457,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2008,12.0,Defunciones
458,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2009,13.0,Defunciones
459,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2010,14.0,Defunciones
460,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2011,15.0,Defunciones
461,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2012,15.0,Defunciones
462,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2013,9.0,Defunciones
463,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2014,9.0,Defunciones
464,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2015,9.0,Defunciones
465,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2016,15.0,Defunciones
466,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2017,11.0,Defunciones
467,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2018,6.0,Defunciones
468,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2019,11.0,Defunciones
469,11,Guanajuato,1,Abasolo,1002000035,Defunciones de menores de un año hombres,2020,13.0,Defunciones
470,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,1994,25.0,Defunciones
471,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,1995,21.0,Defunciones
472,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,1996,24.0,Defunciones
473,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,1997,20.0,Defunciones
474,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,1998,20.0,Defunciones
475,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,1999,19.0,Defunciones
476,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2000,18.0,Defunciones
477,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2001,18.0,Defunciones
478,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2002,15.0,Defunciones
479,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2003,13.0,Defunciones
480,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2004,15.0,Defunciones
481,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2005,15.0,Defunciones
