,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,year,unidad_medida,valor
2560,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2006,Nacimientos,131.0
2561,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2007,Nacimientos,129.0
2562,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2008,Nacimientos,123.0
2563,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2009,Nacimientos,296.0
2564,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2010,Nacimientos,329.0
2565,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2011,Nacimientos,291.0
2566,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2012,Nacimientos,256.0
2567,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2013,Nacimientos,146.0
2568,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2014,Nacimientos,38.0
2569,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2015,Nacimientos,24.0
2570,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2016,Nacimientos,280.0
2571,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2017,Nacimientos,285.0
2572,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2018,Nacimientos,322.0
2573,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2019,Nacimientos,305.0
2574,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2020,Nacimientos,220.0
2575,11,Guanajuato,22,Ocampo,1002000027,Nacimientos hombres,2021,Nacimientos,294.0
2576,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,1994,Nacimientos,343.0
2577,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,1995,Nacimientos,366.0
2578,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,1996,Nacimientos,333.0
2579,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,1997,Nacimientos,363.0
2580,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,1998,Nacimientos,359.0
2581,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,1999,Nacimientos,341.0
2582,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2000,Nacimientos,350.0
2583,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2001,Nacimientos,369.0
2584,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2002,Nacimientos,300.0
2585,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2003,Nacimientos,329.0
2586,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2004,Nacimientos,350.0
2587,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2005,Nacimientos,195.0
2588,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2006,Nacimientos,142.0
2589,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2007,Nacimientos,163.0
2590,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2008,Nacimientos,141.0
2591,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2009,Nacimientos,283.0
2592,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2010,Nacimientos,301.0
2593,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2011,Nacimientos,302.0
2594,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2012,Nacimientos,259.0
2595,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2013,Nacimientos,129.0
2596,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2014,Nacimientos,31.0
2597,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2015,Nacimientos,37.0
2598,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2016,Nacimientos,256.0
2599,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2017,Nacimientos,270.0
2600,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2018,Nacimientos,303.0
2601,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2019,Nacimientos,268.0
2602,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2020,Nacimientos,215.0
2603,11,Guanajuato,22,Ocampo,1002000028,Nacimientos mujeres,2021,Nacimientos,274.0
2604,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,0.0
2605,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,0.0
2606,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,2.0
2607,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,0.0
2608,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,0.0
2609,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,0.0
2610,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,0.0
2611,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,0.0
2612,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,1.0
2613,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
2614,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,1.0
2615,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
2616,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
2617,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,0.0
2618,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,0.0
2619,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,1.0
2620,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,1.0
2621,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,0.0
2622,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,0.0
2623,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,0.0
2624,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2014,Nacimientos,0.0
2625,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2015,Nacimientos,0.0
2626,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2016,Nacimientos,0.0
2627,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2017,Nacimientos,0.0
2628,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2018,Nacimientos,0.0
2629,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2019,Nacimientos,0.0
2630,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2020,Nacimientos,0.0
2631,11,Guanajuato,22,Ocampo,1002000029,Nacimientos de sexo no especificado,2021,Nacimientos,0.0
2632,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,1994,Nacimientos,5045.0
2633,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,1995,Nacimientos,4389.0
2634,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,1996,Nacimientos,4572.0
2635,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,1997,Nacimientos,4652.0
2636,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,1998,Nacimientos,4554.0
2637,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,1999,Nacimientos,4368.0
2638,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2000,Nacimientos,4097.0
2639,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2001,Nacimientos,4098.0
2640,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2002,Nacimientos,3613.0
2641,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2003,Nacimientos,3696.0
2642,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2004,Nacimientos,3576.0
2643,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2005,Nacimientos,3454.0
2644,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2006,Nacimientos,3220.0
2645,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2007,Nacimientos,3536.0
2646,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2008,Nacimientos,3544.0
2647,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2009,Nacimientos,3464.0
2648,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2010,Nacimientos,3515.0
2649,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2011,Nacimientos,3558.0
2650,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2012,Nacimientos,3362.0
2651,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2013,Nacimientos,2979.0
2652,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2014,Nacimientos,2789.0
2653,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2015,Nacimientos,2822.0
2654,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2016,Nacimientos,2963.0
2655,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2017,Nacimientos,2885.0
2656,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2018,Nacimientos,3008.0
2657,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2019,Nacimientos,2847.0
2658,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2020,Nacimientos,2286.0
2659,11,Guanajuato,23,Pénjamo,1002000026,Nacimientos,2021,Nacimientos,2767.0
2660,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,1994,Nacimientos,2612.0
2661,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,1995,Nacimientos,2246.0
2662,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,1996,Nacimientos,2383.0
2663,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,1997,Nacimientos,2323.0
2664,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,1998,Nacimientos,2293.0
2665,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,1999,Nacimientos,2152.0
2666,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2000,Nacimientos,2060.0
2667,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2001,Nacimientos,2027.0
2668,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2002,Nacimientos,1877.0
2669,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2003,Nacimientos,1781.0
2670,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2004,Nacimientos,1763.0
2671,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2005,Nacimientos,1700.0
2672,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2006,Nacimientos,1575.0
2673,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2007,Nacimientos,1741.0
2674,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2008,Nacimientos,1799.0
2675,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2009,Nacimientos,1821.0
2676,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2010,Nacimientos,1749.0
2677,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2011,Nacimientos,1762.0
2678,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2012,Nacimientos,1712.0
2679,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2013,Nacimientos,1487.0
2680,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2014,Nacimientos,1446.0
2681,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2015,Nacimientos,1441.0
2682,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2016,Nacimientos,1518.0
2683,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2017,Nacimientos,1484.0
2684,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2018,Nacimientos,1529.0
2685,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2019,Nacimientos,1444.0
2686,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2020,Nacimientos,1179.0
2687,11,Guanajuato,23,Pénjamo,1002000027,Nacimientos hombres,2021,Nacimientos,1368.0
2688,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,1994,Nacimientos,2430.0
2689,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,1995,Nacimientos,2141.0
2690,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,1996,Nacimientos,2189.0
2691,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,1997,Nacimientos,2324.0
2692,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,1998,Nacimientos,2261.0
2693,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,1999,Nacimientos,2216.0
2694,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2000,Nacimientos,2037.0
2695,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2001,Nacimientos,2070.0
2696,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2002,Nacimientos,1736.0
2697,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2003,Nacimientos,1915.0
2698,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2004,Nacimientos,1813.0
2699,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2005,Nacimientos,1754.0
2700,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2006,Nacimientos,1645.0
2701,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2007,Nacimientos,1795.0
2702,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2008,Nacimientos,1745.0
2703,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2009,Nacimientos,1642.0
2704,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2010,Nacimientos,1766.0
2705,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2011,Nacimientos,1796.0
2706,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2012,Nacimientos,1650.0
2707,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2013,Nacimientos,1491.0
2708,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2014,Nacimientos,1343.0
2709,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2015,Nacimientos,1380.0
2710,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2016,Nacimientos,1444.0
2711,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2017,Nacimientos,1401.0
2712,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2018,Nacimientos,1479.0
2713,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2019,Nacimientos,1403.0
2714,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2020,Nacimientos,1107.0
2715,11,Guanajuato,23,Pénjamo,1002000028,Nacimientos mujeres,2021,Nacimientos,1399.0
2716,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,3.0
2717,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,2.0
2718,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,0.0
2719,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,5.0
2720,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,0.0
2721,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,0.0
2722,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,0.0
2723,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,1.0
2724,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,0.0
2725,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
2726,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,0.0
2727,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
2728,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
2729,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,0.0
2730,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,0.0
2731,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,1.0
2732,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,0.0
2733,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,0.0
2734,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,0.0
2735,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,1.0
2736,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2014,Nacimientos,0.0
2737,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2015,Nacimientos,1.0
2738,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2016,Nacimientos,1.0
2739,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2017,Nacimientos,0.0
2740,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2018,Nacimientos,0.0
2741,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2019,Nacimientos,0.0
2742,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2020,Nacimientos,0.0
2743,11,Guanajuato,23,Pénjamo,1002000029,Nacimientos de sexo no especificado,2021,Nacimientos,0.0
2744,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,1994,Nacimientos,336.0
2745,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,1995,Nacimientos,374.0
2746,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,1996,Nacimientos,360.0
2747,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,1997,Nacimientos,299.0
2748,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,1998,Nacimientos,315.0
2749,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,1999,Nacimientos,296.0
2750,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2000,Nacimientos,288.0
2751,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2001,Nacimientos,234.0
2752,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2002,Nacimientos,256.0
2753,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2003,Nacimientos,263.0
2754,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2004,Nacimientos,243.0
2755,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2005,Nacimientos,184.0
2756,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2006,Nacimientos,201.0
2757,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2007,Nacimientos,213.0
2758,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2008,Nacimientos,187.0
2759,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2009,Nacimientos,300.0
2760,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2010,Nacimientos,307.0
2761,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2011,Nacimientos,294.0
2762,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2012,Nacimientos,293.0
2763,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2013,Nacimientos,253.0
2764,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2014,Nacimientos,116.0
2765,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2015,Nacimientos,74.0
2766,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2016,Nacimientos,246.0
2767,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2017,Nacimientos,304.0
2768,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2018,Nacimientos,235.0
2769,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2019,Nacimientos,247.0
2770,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2020,Nacimientos,239.0
2771,11,Guanajuato,24,Pueblo Nuevo,1002000026,Nacimientos,2021,Nacimientos,271.0
2772,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,1994,Nacimientos,169.0
2773,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,1995,Nacimientos,195.0
2774,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,1996,Nacimientos,169.0
2775,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,1997,Nacimientos,158.0
2776,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,1998,Nacimientos,152.0
2777,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,1999,Nacimientos,162.0
2778,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2000,Nacimientos,148.0
2779,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2001,Nacimientos,109.0
2780,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2002,Nacimientos,126.0
2781,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2003,Nacimientos,122.0
2782,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2004,Nacimientos,117.0
2783,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2005,Nacimientos,87.0
2784,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2006,Nacimientos,103.0
2785,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2007,Nacimientos,102.0
2786,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2008,Nacimientos,82.0
2787,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2009,Nacimientos,161.0
2788,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2010,Nacimientos,163.0
2789,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2011,Nacimientos,146.0
2790,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2012,Nacimientos,147.0
2791,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2013,Nacimientos,137.0
2792,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2014,Nacimientos,66.0
2793,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2015,Nacimientos,40.0
2794,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2016,Nacimientos,118.0
2795,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2017,Nacimientos,153.0
2796,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2018,Nacimientos,110.0
2797,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2019,Nacimientos,131.0
2798,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2020,Nacimientos,125.0
2799,11,Guanajuato,24,Pueblo Nuevo,1002000027,Nacimientos hombres,2021,Nacimientos,132.0
2800,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,1994,Nacimientos,167.0
2801,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,1995,Nacimientos,179.0
2802,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,1996,Nacimientos,191.0
2803,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,1997,Nacimientos,141.0
2804,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,1998,Nacimientos,163.0
2805,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,1999,Nacimientos,134.0
2806,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2000,Nacimientos,140.0
2807,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2001,Nacimientos,125.0
2808,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2002,Nacimientos,130.0
2809,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2003,Nacimientos,141.0
2810,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2004,Nacimientos,126.0
2811,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2005,Nacimientos,97.0
2812,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2006,Nacimientos,98.0
2813,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2007,Nacimientos,111.0
2814,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2008,Nacimientos,105.0
2815,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2009,Nacimientos,139.0
2816,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2010,Nacimientos,144.0
2817,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2011,Nacimientos,148.0
2818,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2012,Nacimientos,146.0
2819,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2013,Nacimientos,116.0
2820,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2014,Nacimientos,50.0
2821,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2015,Nacimientos,34.0
2822,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2016,Nacimientos,128.0
2823,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2017,Nacimientos,151.0
2824,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2018,Nacimientos,125.0
2825,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2019,Nacimientos,116.0
2826,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2020,Nacimientos,114.0
2827,11,Guanajuato,24,Pueblo Nuevo,1002000028,Nacimientos mujeres,2021,Nacimientos,139.0
